2007440,6490.9503,16028.8807,127.9706,-0.1627,-0.1602,0.0182,0,0,0,1
2007460,6490.9178,16028.8486,127.9743,-0.1787,-0.1814,0.0243,-0.2379,-0.2745,0.0862,1
2007480,6490.8788,16028.8081,127.9804,-0.1963,-0.22,0.0329,-0.0081,-0.171,0.0216,1
2007500,6490.8392,16028.7606,127.9874,-0.1817,-0.2448,0.0327,0.172,-0.0893,-0.0281,1
2007520,6490.8061,16028.7102,127.9934,-0.1393,-0.2436,0.0247,0.2955,0.0854,-0.0619,1
2007540,6490.7835,16028.6632,127.9973,-0.0932,-0.21,0.0142,0.2183,0.2667,-0.0528,1
2007560,6490.7688,16028.6262,127.9991,-0.071,-0.1527,0.0062,0.023,0.3428,-0.0291,1
2007580,6490.7551,16028.6021,127.9998,-0.0842,-0.0912,0.0022,-0.1683,0.3045,-0.0073,1
2007600,6490.7352,16028.5897,128,-0.1262,-0.0436,0.0006,-0.2857,0.186,-0.007,1
2007620,6490.7046,16028.5847,128,-0.1776,-0.0176,0,-0.2722,0.064,0.0019,1
2007640,6490.6641,16028.5827,128,-0.2146,-0.0102,0,-0.126,0.0035,-0.0005,1
2007660,6490.6188,16028.5806,128,-0.2224,-0.0186,0,0.0576,-0.0779,0.0001,1
2007680,6490.5752,16028.5752,128,-0.2056,-0.0476,0,0.1475,-0.1991,0,1
2007700,6490.5365,16028.5616,128,-0.1835,-0.1037,0,0.1041,-0.3587,0,1
2007720,6490.5018,16028.5337,128,-0.1716,-0.1874,0,0.0142,-0.4993,0,1
2007740,6490.4679,16028.4866,128,-0.1695,-0.2881,0,-0.0251,-0.5318,0,1
2007760,6490.434,16028.4185,128,-0.161,-0.3937,0,0.0736,-0.5233,0,1
2007780,6490.4035,16028.3291,128,-0.1259,-0.5048,0,0.2568,-0.5636,0,1
2007800,6490.3836,16028.2166,128,-0.0543,-0.6304,0,0.4779,-0.6983,0,1
2007820,6490.3818,16028.0769,128,0.0416,-0.7637,0,0.5477,-0.7067,0,1
2007840,6490.4002,16027.9111,128,0.1254,-0.8656,0,0.3687,-0.4053,0,1
2007860,6490.432,16027.7307,128,0.1562,-0.8881,0,-0.0302,0.144,0,1
2007880,6490.4627,16027.5559,128,0.1179,-0.8126,0,-0.3913,0.6636,0,1
2007900,6490.4791,16027.4057,128,0.0285,-0.6644,0,-0.5612,0.8953,0,1
2007920,6490.4741,16027.2901,128,-0.0806,-0.4841,0,-0.5712,0.9514,0,1
2007940,6490.4469,16027.212,128,-0.1848,-0.2985,0,-0.4912,0.9208,0,1
2007960,6490.4002,16027.1707,128,-0.2706,-0.1209,0,-0.3795,0.88,0,1
2007980,6490.3386,16027.1636,128,-0.3294,0.033,0,-0.2253,0.7007,0,1
2008000,6490.2684,16027.1839,128,-0.3524,0.142,0,-0.011,0.408,0,1
2008020,6490.1977,16027.2205,128,-0.3364,0.198,0,0.1809,0.1211,0,1
2008040,6490.1339,16027.2631,128,-0.2869,0.2157,0,0.3389,0.0134,0,1
2008060,6490.0829,16027.3068,128,-0.2192,0.2164,0,0.3775,-0.0186,0,1
2008080,6490.0462,16027.3497,128,-0.154,0.2094,0,0.301,-0.053,0,1
2008100,6490.0213,16027.3905,128,-0.106,0.1999,0,0.1789,-0.0807,0,1
2008120,6490.0038,16027.4296,128,-0.0759,0.2105,0,0.1018,0.1177,0,1
2008140,6489.9909,16027.4747,128,-0.0542,0.2736,0,0.1008,0.5079,0,1
2008160,6489.9821,16027.5391,128,-0.033,0.3869,0,0.1121,0.7373,0,1
2008180,6489.9777,16027.6295,128,-0.011,0.4903,0,0.1096,0.4543,0,1
2008200,6489.9777,16027.7352,128,0.011,0.5004,0,0.1091,-0.259,0,1
2008220,6489.9821,16027.8296,128,0.033,0.3658,0,0.1135,-1.1123,0,1
2008240,6489.9909,16027.8815,128,0.0534,0.1022,0,0.0955,-1.6696,0,1
2008260,6490.0035,16027.8705,128,0.0715,-0.2099,0,0.0753,-1.6515,0,1
2008280,6490.0195,16027.7976,128,0.0913,-0.461,0,0.1168,-1.0091,0,1
2008300,6490.04,16027.6861,128,0.1153,-0.5712,0,0.1333,-0.0881,0,1
2008320,6490.0656,16027.5691,128,0.1386,-0.5442,0,0.1129,0.5226,0,1
2008340,6490.0955,16027.4684,128,0.1554,-0.4631,0,0.0519,0.4582,0,1
2008360,6490.1278,16027.3838,128,0.1682,-0.4182,0,0.0497,0.0529,0,1
2008380,6490.1628,16027.3012,128,0.1875,-0.4477,0,0.1446,-0.3845,0,1
2008400,6490.2028,16027.2048,128,0.2123,-0.5366,0,0.1352,-0.5749,0,1
2008420,6490.2477,16027.0865,128,0.2265,-0.6466,0,0.0403,-0.5907,0,1
2008440,6490.2934,16026.9461,128,0.211,-0.7379,0,-0.173,-0.387,0,1
2008460,6490.3321,16026.7914,128,0.1552,-0.7755,0,-0.3983,-0.0118,0,1
2008480,6490.3555,16026.6359,128,0.0662,-0.7478,0,-0.5351,0.3287,0,1
2008500,6490.3586,16026.4922,128,-0.0298,-0.677,0,-0.4976,0.4653,0,1
2008520,6490.3436,16026.3651,128,-0.0934,-0.6085,0,-0.1989,0.2874,0,1
2008540,6490.3213,16026.2488,128,-0.0939,-0.5791,0,0.201,0.0175,0,1
2008560,6490.306,16026.1335,128,-0.0362,-0.5944,0,0.4535,-0.2252,0,1
2008580,6490.3068,16026.0111,128,0.0404,-0.6245,0,0.3931,-0.1633,0,1
2008600,6490.3221,16025.8837,128,0.092,-0.624,0,0.1575,0.1157,0,1
2008620,6490.3436,16025.7615,128,0.0975,-0.5637,0,-0.1112,0.4968,0,1
2008640,6490.3611,16025.6582,128,0.0607,-0.449,0,-0.2948,0.7176,0,1
2008660,6490.3679,16025.5819,128,0.0017,-0.313,0,-0.3325,0.6924,0,1
2008680,6490.3618,16025.533,128,-0.0572,-0.1823,0,-0.292,0.6109,0,1
2008700,6490.345,16025.509,128,-0.096,-0.0591,0,-0.119,0.6077,0,1
2008720,6490.3234,16025.5093,128,-0.103,0.0594,0,0.0615,0.609,0,1
2008740,6490.3038,16025.5327,128,-0.0841,0.1545,0,0.1594,0.4138,0,1
2008760,6490.2898,16025.5711,128,-0.0563,0.1906,0,0.1506,-0.0158,0,1
