2004460,6481.376,16037.2402,126.6051,0.6408,-0.4148,-1.9751,0,0,0,1
2004480,6481.5041,16037.1572,126.2101,0.6859,-0.4655,-2.0513,0.6099,-0.6675,-1.2117,1
2004500,6481.6503,16037.054,125.7845,0.7619,-0.5552,-2.1136,0.2656,-0.373,0.2704,1
2004520,6481.8089,16036.9351,125.3646,0.813,-0.6114,-2.0133,0.1818,-0.1806,0.969,1
2004540,6481.9755,16036.8094,124.9792,0.8572,-0.6234,-1.8353,0.2153,0.0671,1.0338,1
2004560,6482.1518,16036.6858,124.6305,0.9209,-0.5982,-1.7064,0.4006,0.2188,0.3927,1
2004580,6482.3439,16036.5701,124.2967,1.0106,-0.5523,-1.6912,0.5609,0.2641,-0.3622,1
2004600,6482.556,16036.4648,123.954,1.0974,-0.5017,-1.7418,0.359,0.2697,-0.2774,1
2004620,6482.7828,16036.3694,123.6,1.1562,-0.46,-1.7918,0.2134,0.1482,-0.2288,1
2004640,6483.0184,16036.2808,123.2372,1.1913,-0.4258,-1.8299,0.1018,0.1522,-0.1111,1
2004660,6483.2593,16036.1991,122.868,1.223,-0.3825,-1.8781,0.169,0.2795,-0.305,1
2004680,6483.5077,16036.1278,122.486,1.277,-0.3316,-1.9691,0.3402,0.2943,-0.5827,1
2004700,6483.7701,16036.0665,122.0804,1.3717,-0.3075,-2.1208,0.5879,0.0275,-0.9126,1
2004720,6484.0563,16036.0048,121.6377,1.5169,-0.3503,-2.3466,0.8732,-0.4415,-1.3191,1
2004740,6484.3769,16035.9263,121.1417,1.7063,-0.4687,-2.6573,1.0648,-0.7912,-1.8042,1
2004760,6484.7389,16035.8174,120.5748,1.9163,-0.6393,-3.04,1.0869,-0.9663,-2.1169,1
2004780,6485.1434,16035.6706,119.9258,2.1183,-0.831,-3.4452,0.9675,-1.0042,-2.0338,1
2004800,6485.5862,16035.485,119.1967,2.2909,-1.0108,-3.8212,0.7847,-0.86,-1.7587,1
2004820,6486.0597,16035.2663,118.3973,2.4166,-1.1421,-4.1444,0.5081,-0.5008,-1.4809,1
2004840,6486.5528,16035.0281,117.5389,2.4754,-1.1999,-4.4024,0.1087,-0.0685,-1.1565,1
2004860,6487.0499,16034.7864,116.6363,2.4545,-1.1908,-4.5622,-0.3363,0.2365,-0.5329,1
2004880,6487.5346,16034.5518,115.714,2.3631,-1.1557,-4.5809,-0.6271,0.2041,0.3357,1
2004900,6487.9952,16034.3241,114.804,2.2265,-1.1403,-4.4524,-0.7742,-0.0287,1.0238,1
2004920,6488.4252,16034.0957,113.9331,2.0647,-1.1555,-4.2132,-0.8527,-0.1874,1.4446,1
2004940,6488.821,16033.8619,113.1187,1.8846,-1.1688,-3.9053,-0.9501,-0.0343,1.6711,1
2004960,6489.179,16033.6281,112.371,1.6893,-1.136,-3.5536,-1.0188,0.3357,1.8754,1
2004980,6489.4967,16033.4075,111.6972,1.4882,-1.0426,-3.1796,-1.0194,0.6492,1.9238,1
2005000,6489.7743,16033.2111,111.0991,1.2953,-0.911,-2.8152,-0.9266,0.7162,1.7733,1
2005020,6490.0149,16033.0431,110.5712,1.1203,-0.7661,-2.4884,-0.8226,0.7316,1.5047,1
2005040,6490.2224,16032.9047,110.1038,0.9638,-0.6114,-2.2071,-0.733,0.8072,1.2921,1
2005060,6490.4004,16032.7985,109.6883,0.8206,-0.4475,-1.9644,-0.687,0.8693,1.1234,1
2005080,6490.5507,16032.7257,109.318,0.6858,-0.2952,-1.7528,-0.6708,0.7221,0.9784,1
2005100,6490.6747,16032.6804,108.9872,0.566,-0.1899,-1.5643,-0.5666,0.3695,0.8924,1
2005120,6490.7771,16032.6497,108.6923,0.4813,-0.1504,-1.3929,-0.3141,-0.0051,0.833,1
2005140,6490.8672,16032.6203,108.43,0.4492,-0.1604,-1.2454,-0.0048,-0.1733,0.6783,1
2005160,6490.9567,16032.5856,108.1941,0.4683,-0.1792,-1.1415,0.2323,-0.0823,0.4037,1
