1743420,9084.2036,14024.2642,75.3189,1.408,1.718,70.7057,0,0,0,1
1743440,9084.4852,14024.6078,89.4601,1.6964,1.6512,70.5734,3.3861,-0.5167,12.3691,0
1743460,9084.8822,14024.9246,103.5483,2.3703,1.4112,65.2502,3.7587,-1.9409,-57.4187,1
1743480,9085.4334,14025.1722,115.5601,3.2056,1.057,51.3798,4.7139,-2.1123,-94.1424,1
1743500,9086.1644,14025.3474,124.1002,4.0659,0.8454,34.6539,4.3698,-0.4696,-86.7843,1
1743520,9087.0597,14025.5104,129.4217,4.7193,1.0328,22.5505,2.4389,2.1532,-41.5064,1
1743540,9088.0522,14025.7605,133.1204,5.0262,1.7192,18.8824,0.4463,4.9378,9.3929,1
1743560,9089.0702,14026.1981,136.9747,5.0725,2.7671,21.6887,-0.3839,6.2007,27.2689,1
1743580,9090.0812,14026.8674,141.7959,5.0315,3.7913,26.3335,0.0267,5.0285,26.5732,1
1743600,9091.0828,14027.7146,147.5081,4.8621,4.2481,28.4147,-1.1214,0.3716,0.0849,0
1743620,9092.026,14028.5666,153.1618,4.2889,3.7197,24.9247,-4.3015,-5.793,-35.6866,0
1743640,9092.7984,14029.2025,157.4779,3.1704,2.2883,16.1919,-7.304,-9.6259,-57.9672,1
1743660,9093.2942,14029.482,159.6385,1.7275,0.5318,5.5233,-7.9625,-9.1609,-55.7806,1
1743680,9093.4894,14029.4152,159.6872,0.3912,-0.8993,-3.2801,-5.938,-5.6646,-35.6929,1
1743700,9093.4507,14029.1223,158.3265,-0.542,-1.7022,-8.2405,-3.3757,-2.1101,-12.8665,1
1743720,9093.2726,14028.7343,156.391,-1.0481,-1.9747,-9.7271,-1.4606,-0.1444,0.9498,1
1743740,9093.0314,14028.3324,154.4357,-1.2374,-1.9582,-9.2497,-0.2478,0.5872,6.0816,1
1743760,9092.7776,14027.951,152.6911,-1.2161,-1.8152,-8.0854,0.5627,0.8863,6.3523,1
1743780,9092.5449,14027.6063,151.2015,-1.0537,-1.5906,-6.7691,1.1615,1.3592,6.7417,1
1743800,9092.3562,14027.3148,149.9835,-0.8132,-1.2942,-5.3502,1.3749,1.6638,7.4229,1
1743820,9092.2197,14027.0886,149.0614,-0.567,-0.9596,-3.8252,1.184,1.78,7.9581,1
1743840,9092.1294,14026.931,148.4534,-0.3707,-0.6427,-2.2713,0.8152,1.4968,7.8571,1
1743860,9092.0714,14026.8315,148.1529,-0.2468,-0.401,-0.8379,0.4068,0.9671,6.7304,1
1743880,9092.0306,14026.7706,148.1182,-0.1878,-0.2613,0.3225,0.1383,0.4042,5.1088,1
1743900,9091.9963,14026.727,148.2819,-0.1704,-0.2091,1.0642,-0.0024,0.0306,2.5736,1
1743920,9091.9625,14026.6869,148.5439,-0.174,-0.1989,1.2529,-0.0373,-0.0126,-0.6433,1
1743940,9091.9267,14026.6475,148.7831,-0.1957,-0.1864,0.8768,-0.1583,0.1187,-3.4338,1
1743960,9091.8842,14026.6124,148.8946,-0.2435,-0.1604,0.1119,-0.325,0.1899,-4.7552,1
1743980,9091.8293,14026.5833,148.8278,-0.3129,-0.1453,-0.747,-0.4133,0.0254,-4.3077,1
1744000,9091.759,14026.5543,148.5959,-0.381,-0.1723,-1.4334,-0.3147,-0.2849,-2.7829,1
1744020,9091.6769,14026.5144,148.2545,-0.4237,-0.2455,-1.8106,-0.118,-0.5117,-0.9777,1
1744040,9091.5895,14026.456,147.8716,-0.4378,-0.3315,-1.8729,0.0112,-0.4392,0.4794,1
1744060,9091.5017,14026.3818,147.5053,-0.4398,-0.3817,-1.6868,0.006,-0.1172,1.5333,1
1744080,9091.4136,14026.3034,147.1969,-0.4513,-0.3648,-1.3466,-0.0913,0.2831,2.0784,1
1744100,9091.3212,14026.2359,146.9666,-0.4897,-0.2775,-0.9767,-0.2727,0.6185,1.8742,1
1744120,9091.2177,14026.1924,146.8062,-0.5642,-0.1367,-0.7172,-0.4903,0.847,0.9022,1
1744140,9091.0955,14026.1812,146.6798,-0.6624,0.0205,-0.6627,-0.566,0.8415,-0.3908,1
1744160,9090.9527,14026.2006,146.5412,-0.7437,0.1287,-0.7936,-0.3371,0.3708,-1.1613,1
1744180,9090.798,14026.2327,146.3623,-0.7606,0.1212,-0.9854,0.13,-0.4191,-1,1
1744200,9090.6485,14026.2491,146.147,-0.6932,-0.0147,-1.108,0.5899,-1.0495,-0.3096,1
1744220,9090.5208,14026.2268,145.9191,-0.5655,-0.2225,-1.1087,0.779,-1.1811,0.3549,1
1744240,9090.4223,14026.1601,145.7035,-0.4254,-0.4237,-1.0086,0.6858,-0.8949,0.7334,1
1744260,9090.3506,14026.0573,145.5157,-0.3082,-0.5814,-0.8554,0.493,-0.6453,0.8739,1
1744280,9090.299,14025.9275,145.3614,-0.22,-0.708,-0.6926,0.3602,-0.5775,0.799,1
1744300,9090.2626,14025.7741,145.2386,-0.1479,-0.8242,-0.5462,0.3411,-0.5886,0.6667,1
1744320,9090.2398,14025.5978,145.1429,-0.083,-0.9294,-0.4162,0.3242,-0.495,0.5864,1
1744340,9090.2294,14025.4023,145.0721,-0.0309,-1.01,-0.2804,0.2123,-0.3194,0.7317,1
1744360,9090.2275,14025.1938,145.0308,0.0029,-1.0612,-0.1208,0.0977,-0.1762,0.8941,1
1744380,9090.2306,14024.9779,145.0238,0.033,-1.0888,0.0486,0.1557,-0.0959,0.8568,1
1744400,9090.2407,14024.7583,145.0502,0.0808,-1.0923,0.1997,0.3245,0.0222,0.6795,1
1744420,9090.2629,14024.5409,145.1037,0.1436,-1.0502,0.3185,0.3681,0.3325,0.4937,1
1744440,9090.2981,14024.3382,145.1776,0.1901,-0.9276,0.4102,0.1515,0.8513,0.4021,1
1744460,9090.3389,14024.1699,145.2678,0.1938,-0.7055,0.4854,-0.1339,1.4172,0.3469,1
1744480,9090.3756,14024.056,145.3717,0.1645,-0.4141,0.5473,-0.2313,1.6482,0.2691,0
1744500,9090.4047,14024.0043,145.4867,0.1385,-0.1334,0.5997,-0.0845,1.3057,0.2344,1
