1718220,9094.5789,14019.3315,127.921,0.2357,-0.4598,-0.253,0,0,0,1
1718240,9094.626,14019.2396,127.8704,0.2537,-0.4569,-0.287,0.2569,-0.0566,-0.5006,0
1718260,9094.6804,14019.1488,127.8062,0.2791,-0.4176,-0.3247,0.0539,0.3977,-0.0364,1
1718280,9094.7377,14019.0725,127.7405,0.2845,-0.3208,-0.2881,-0.0294,0.6506,0.4261,1
1718300,9094.7942,14019.0205,127.691,0.2786,-0.2012,-0.1805,-0.0553,0.6273,0.7479,1
1718320,9094.8491,14018.992,127.6683,0.2764,-0.1042,-0.0556,0.0177,0.389,0.6189,1
1718340,9094.9047,14018.9788,127.6687,0.2845,-0.0559,0.0275,0.0814,0.0842,0.2343,1
1718360,9094.9629,14018.9697,127.6793,0.2961,-0.0548,0.0531,0.0493,-0.0956,-0.0275,1
1718380,9095.0232,14018.9568,127.6899,0.3024,-0.0882,0.0444,0.0199,-0.265,-0.1159,1
1718400,9095.0839,14018.9344,127.6971,0.299,-0.1377,0.0319,-0.0466,-0.2854,-0.0372,1
1718420,9095.1427,14018.9018,127.7027,0.2814,-0.1741,0.0325,-0.123,-0.1249,0.0393,1
1718440,9095.1965,14018.8648,127.7101,0.2468,-0.1731,0.0492,-0.2267,0.133,0.1401,1
1718460,9095.2415,14018.8325,127.7224,0.1994,-0.1326,0.0749,-0.277,0.3067,0.1463,1
1718480,9095.2762,14018.8117,127.74,0.1543,-0.0696,0.094,-0.2077,0.3541,0.0681,1
1718500,9095.3032,14018.8047,127.76,0.1292,0,0.094,-0.0524,0.3485,-0.0669,1
1718520,9095.3279,14018.8117,127.7776,0.129,0.0696,0.0743,0.0738,0.3533,-0.1526,1
1718540,9095.3548,14018.8325,127.7897,0.1417,0.1326,0.0465,0.0828,0.31,-0.1494,1
1718560,9095.3846,14018.8648,127.7962,0.1536,0.1721,0.023,0.0366,0.1205,-0.094,1
1718580,9095.4162,14018.9013,127.7989,0.1635,0.1701,0.0089,0.0407,-0.14,-0.0418,1
1718600,9095.45,14018.9328,127.7998,0.1804,0.1262,0.0027,0.1243,-0.3332,-0.0127,1
1718620,9095.4884,14018.9518,127.8,0.205,0.0591,0.0006,0.151,-0.3841,-0.0057,1
1718640,9095.532,14018.9564,127.8,0.2231,-0.0061,0,0.0609,-0.3001,0.0024,1
1718660,9095.5776,14018.9494,127.8,0.218,-0.0516,0,-0.1008,-0.1621,-0.0037,1
1718680,9095.6192,14018.9358,127.8,0.1843,-0.0733,0,-0.253,-0.033,0.0125,1
1718700,9095.6513,14018.9201,127.8,0.1281,-0.082,0,-0.3156,-0.0283,-0.0463,1
1718720,9095.6704,14018.903,127.8,0.0471,-0.0884,0.0222,-0.4296,-0.0535,0.1728,1
1718740,9095.6702,14018.8847,127.8089,-0.0947,-0.0807,0.1321,-0.8766,0.0584,0.686,1
1718760,9095.6326,14018.8707,127.8528,-0.3501,-0.0208,0.4856,-1.663,0.4675,2.3471,1
1718780,9095.5302,14018.8764,128.0031,-0.7154,0.1291,1.3688,-2.1947,1.02,5.8734,1
1718800,9095.3464,14018.9223,128.4004,-1.0765,0.3749,3.0906,-1.754,1.4999,11.2032,1
1718820,9095.0996,14019.0263,129.2394,-1.2593,0.6804,5.667,-0.2602,1.6785,15.5785,0
1718840,9094.8427,14019.1945,130.6672,-1.168,0.9752,8.5107,1.2995,1.4163,14.8032,1
1718860,9094.6323,14019.4164,132.6436,-0.8639,1.1807,10.5898,2.0323,0.7143,7.5054,0
1718880,9094.4971,14019.6667,134.9031,-0.4982,1.2592,11.1188,1.8458,-0.0017,-2.3748,1
1718900,9094.4331,14019.9201,137.0912,-0.195,1.2487,10.1774,1.2559,-0.2671,-8.7132,1
1718920,9094.4192,14020.1662,138.974,-0.0018,1.2297,8.6236,0.652,-0.0016,-8.5488,0
1718940,9094.4324,14020.4119,140.5406,0.0892,1.239,7.3653,0.2039,0.2035,-4.5447,1
1718960,9094.4548,14020.6618,141.9202,0.1077,1.2235,6.7037,-0.0731,-0.1848,-1.3173,1
