0.001751163,0.000912415,0.000912415,0.000912415,0,0.01348893,0.00328977,0.001269347,0.00609425,0.00609425,0.00609425,0,0.004144095,0.001140051,0.000098455,0.000098455,0.00094602,0.000338895,0.000508827,0.004501942,0.002435815,0,0.003855345,0.000231718,0.002546345,0.002182425,0.002182425,0.002182425,0.002653387,0.000385182,0,0.000455841,0.001154753,0.001154753,0.00076348,0.001276893,0.000485176,0.000505325,0,0,0.0066094,0,0.000724542,0.002356357,0.000379692,0.000379692,0.000379692,0,0.001321494,0.000175458,0.000120376,0.003528759,0.003528759,0.003528759,0.000445035,0,0,0,0,0.001977485,0.0085381,0.042617943,0.021288134,0.00224769,0.001924915,0.00653405,0.00909596,0.02131955,0.02131955,0.000798492,0.000458112,0,0,0.000988535,0.000988535,0.000988535,0.000516478,0,0,0,0.000877214,0.00099701,0.00010463,0.000630346,0.00065692,0.001121078,0.00684802,0.000689505,0.004587442,0.004587442,0.001498646,0,0,0.000158169,0.00097905,0.00097905,0.001476481,0.001476481,0.001476481,0,0,0.000214585,0.000411866,0.000284284,0,0.00016934,0.002375943,0.002375943,0,0.002653122,0.002654083,0.00114135,0.00114135,0.00282251,0.00155373,0.000323714,0.000323714,0.000277513,0.000277513,0.000277513,0,0.00201769,0.000690575,0.000215954,0.00056,0,0.0006285,0.001326769,0.001326769,0.000360725,0.001481342,0.001276763,0.00218292,0.00218292,0,0.01039395,6.88E-05,6.88E-05,6.88E-05,6.88E-05,0.000818092,0.001696259,0,0.000278499,0.000278499,0.000278499,0.000278499,0.00017378,0.001495317,0,0,0,0,0.002839895,0.002839895,0.000282655,0.00069072,0.000152156,0.000740023,0.000740023
0.000828428,0.000456207,0.000456207,0.000456207,0,0.0013832,0.000725335,0.001241383,0.00053793,0.00053793,0.00053793,0,0.00075301,0.001512175,0.000585245,0.000585245,0,0.000644768,0.000630218,0,0.000113123,0,0,0.000037355,0.002609154,0.002592783,0.002592783,0.002592783,0.000491359,0.000482168,0,0,0,0,0.000085694,0.00429107,0.000460058,0.004412845,0,0,0,0,0.000633721,0.001789571,0.001330583,0.001330583,0.001330583,0.00388581,0.000176172,0.000175457,0,0.001630824,0.001630824,0.001630824,0.001182945,0.000189,0.000222557,0.000222557,0.00254,0.000490108,0,0.012969645,0.005082946,0.000835,0.00171399,0.004483118,0.00259818,0.01033115,0.01033115,0,0.00086733,0.002025,0,0.001803796,0.001803796,0.001803796,0.00063,0.00046159,0,0.00060625,0.000223988,0.001537515,0.000224826,0.001619387,0.000515,0.000763984,0.00340606,0.00127899,0.00191547,0.00191547,0.00015,0.000174,0,0,0.000811984,0.000811984,0.00033345,0.00033345,0.00033345,0,0,0,0.002363408,0.0121196,0,0.000270794,0.0089593,0.0089593,0,0.0026086,0.00124449,0.000926221,0.000926221,0,0.000418977,0.000360777,0.000360777,0,0,0,0,0,0,0.000182968,0,0,0.001517335,0.001929805,0.001929805,0,0.002586855,0.001852088,0.001143186,0.001143186,0.00021867,0.001747305,0.000514893,0.000514893,0.000514893,0.000514893,0.000147644,0.002147068,0,0.000340296,0.000340296,0.000340296,0.000340296,0.000382974,0.002092948,0,0,0,0.001779395,0.00269726,0.00269726,0,0.001046585,0,0.00233217,0.00233217
0.000140578,0.000803428,0.000803428,0.000803428,0.000660305,0.00103789,0.001368045,0.001512277,0,0,0,0,0,0.001330195,0.013456155,0.013456155,9.83E-05,0.00210525,0,0,0.000128262,0,0,0,0.001249904,0.000617902,0.000617902,0.000617902,0.000174837,0,0.000328229,0.000237873,0.003531885,0.003531885,0.00132592,3.75E-05,0,0,0,0,0,0,0.000415347,0.002181573,0.000277806,0.000277806,0.000277806,0,0.00642215,0,0.000623041,0.002520552,0.002520552,0.002520552,9.48E-05,0,0.002873715,0.002873715,0,0.001532155,0.010000975,0.018395633,0.013433295,0.0230856,0.000073,0.002527505,0.000866504,0.000729105,0.000729105,0,0,0,0,0.000507442,0.000507442,0.000507442,0.002060852,0,0,0,0.000653428,0,0.00006166,0.000689088,0,0,0.000915981,0,0,0,0.00089942,0.000167884,0,0,0,0,0,0,0,0,0,0,0.00065243,0.000178679,0,0,0.0060182,0.0060182,0,0.000764893,0.000418239,0.00350521,0.00350521,0.0587899,0,0.000764285,0.000764285,0,0,0,0.00045765,0,0,7.73E-05,0.003173955,0,0,0.00035186,0.00035186,0,0.00150481,0.000805369,0.000059,0.000059,0.000381824,0.000716125,0.000294969,0.000294969,0.000294969,0.000294969,0.00031543,0.000667345,0,0.000304725,0.000304725,0.000304725,0.000304725,0.00011025,0.000460133,0,0.00487,0,0.0059,0.001615,0.001615,0,0,0,0.0006283,0.0006283
0.001656205,0.000215694,0.000215694,0.000215694,0,0,0.00208255,0.000159977,0.00192296,0.00192296,0.00192296,0,0,0.000837554,0.003025,0.003025,0.0000965,0.0009655,0.000578833,0,0,0,0,5.57E-05,0.000482724,0.0004525,0.0004525,0.0004525,0.000186,0,0,0.0021035,0.00355,0.00355,0.000933,0.00007375,0.002486975,0,0.000156,0.000156,0,0,0.000180717,0.002289658,0.003862,0.003862,0.003862,0,0.0005625,0.0001755,0,0.002035981,0.002035981,0.002035981,0.000314208,0.00038265,0,0,0,0.000281712,0.015569998,0.028161522,0.004069125,0.00070008,0.0004394,0.00145136,0.000974427,0.00109385,0.00109385,0,0,0.00236282,0,0.000710696,0.000710696,0.000710696,0.000316891,0.000167581,0,0,0.000330587,0.002172453,0.0014635,0.000223503,0.000502755,7.00E-05,0.000869087,0.001087255,0.009016654,0.009016654,0.000449697,0,0,0.000744895,0.000757667,0.000757667,0,0,0,0,0,0.000906743,0.001514557,0.000104615,0,0,0.014202507,0.014202507,0.003409065,0.000428954,0.002278966,0.001317604,0.001317604,0,0,0.000188543,0.000188543,0.000166294,0.000166294,0.000166294,0,0,0,0.00016488,0,0,0,0.000201573,0.000201573,0,0.001018832,0.001034879,0.000142222,0.000142222,0,0,0.000973448,0.000973448,0.000973448,0.000973448,0.000222924,0.000984131,0,0.000615344,0.000615344,0.000615344,0.000615344,0.000143736,0.00062791,0,0,0,0.0075428,0.00110048,0.00110048,0.000139,0,0,0.001423065,0.001423065
0.000283373,0.00070363,0.00070363,0.00070363,0,0.00103756,0.003596125,0.001563005,6.20E-05,6.20E-05,6.20E-05,0,0,0.000192148,0.000694955,0.000694955,0.001197471,0.000197081,0.000494175,0,0.001747415,0,0,0.00027942,0.008350957,0,0,0,0,7.96E-05,0.004771935,0.00026374,0,0,0.001549985,0.001202515,0.000049888,0,0.00080949,0.00080949,0,0,3.84E-05,0.000695004,0.00026634,0.00026634,0.00026634,0,0,0,0.000237011,0.009027899,0.009027899,0.009027899,0.001558007,0,0,0,0,0.001535195,0.01265,0.035871517,0.004049463,0.003541405,0.00109,0.00612639,0.000878035,0.006745515,0.006745515,0,0.000618385,0,0,0.00039633,0.00039633,0.00039633,0,0,0,0,0.00087765,0,0.002087277,0,0.001565,0,0.00197317,0.000107219,0.000715387,0.000715387,0.00105,0,0.002055,0,0.00016525,0.00016525,0.00005725,0.00005725,0.00005725,0,0,0,0.000119492,0,0,0,0.063132325,0.063132325,0,0.000586667,0.000581952,0.000506238,0.000506238,0.0654402,0.000985,0.0004945,0.0004945,0,0,0,0,0,0,0.000379503,0,0,0,0.0000555,0.0000555,0,0.000310475,0.000115119,0.000480173,0.000480173,0.00356312,0,0.000285765,0.000285765,0.000285765,0.000285765,0.0003822,0.000483078,0,0.000101434,0.000101434,0.000101434,0.000101434,0.000403396,0.000373689,0,0,0,0,0.000938733,0.000938733,0.000231024,0,0,0.000555654,0.000555654
0.00035713,8.54E-05,8.54E-05,8.54E-05,0,0,0.000398306,0.000750219,0,0,0,0,0.001995,0.001730465,0.00127544,0.00127544,0.000136404,0.000728964,0,0,0.002568479,0,0.004821709,0.000931823,0.015341337,0.00053329,0.00053329,0.00053329,0.000321713,0.001061542,0.000713645,0.000679965,0.000273412,0.000273412,0.000244957,0.000199363,0,0,0,0,0,0,0.000135379,0.001445796,0.000220717,0.000220717,0.000220717,0,0.000626563,0,0.000890893,0.012106375,0.012106375,0.012106375,0.00142082,0.003633455,0,0,0.000282319,0.004293265,0.011687733,0.030595017,0.040448483,0.002794585,0.000258655,0.00242031,0,0.002798285,0.002798285,0.00120044,0.000186101,0,0.000882755,0.000478321,0.000478321,0.000478321,0.000553821,0,0,0,0.002596393,0.003622725,1.90E-05,0.000923923,0,0.000625135,0.002325215,0.000558345,0.001483835,0.001483835,0,0.00062659,0,0,0.002730685,0.002730685,0.000332924,0.000332924,0.000332924,0.0005575,0,0.00321905,0.000323209,0.012017575,0,0.000663473,0.0686856,0.0686856,0,0.002407387,0.002201489,0.00157784,0.00157784,0.006562055,0.000167061,0.000396372,0.000396372,0.001082609,0.001082609,0.001082609,0,0,0.001473345,0.000464798,0,0,0,0.000491483,0.000491483,0.000313931,0.001899137,0.001143,0.000732794,0.000732794,0.00176731,0.000669025,0.002680808,0.002680808,0.002680808,0.002680808,0.0001595,0.000319665,0,0.000232809,0.000232809,0.000232809,0.000232809,0.00022025,0.0002785,0,0,0.000292,0.002562395,0.001105,0.001105,0,0,0,0.001794632,0.001794632
0.000413279,0.000855,0.000855,0.000855,0,0.00346,0.002977,0,0.000765,0.000765,0.000765,0,0.0003985,0.0011385,9.86E-05,9.86E-05,0.002815805,0.000613685,0.000689891,0,0.000254527,0,0,0.002272194,0.00171821,0.000100552,0.000100552,0.000100552,0.000916775,0.000650255,0,0.000322456,0,0,0,0.000069943,0.000235257,0,0,0,0,0,0.000876538,0.002107082,0,0,0,0,0.00067999,0,0,0.002613026,0.002613026,0.002613026,0.003988405,0.000694329,0,0,0,0.001115838,0.017199385,0.029047267,0.014609943,0,0.00296331,0.000959756,0,0.00423052,0.00423052,0,0.000908485,0,0,0.000550261,0.000550261,0.000550261,0.000217693,0.000351987,0,0,0.001353767,0.000256345,0.001074373,0,0,0,0.000594221,0.000098771,0.000357657,0.000357657,0.000449615,0.000831001,0,0,0.000273419,0.000273419,0,0,0,0.000277383,0,0,0.000119746,0,0,0,0.01807453,0.01807453,0.00357,0.001976605,0.001650913,0.005383786,0.005383786,0.0710428,0,0.00013,0.00013,0.000582964,0.000582964,0.000582964,0,0,0,0.000613776,0,0,0.000367882,0.000518893,0.000518893,0.000313844,0.001739488,0.000950015,0.001818558,0.001818558,0.00123756,0.000604155,0.000782006,0.000782006,0.000782006,0.000782006,0.000555343,0.002621683,0,0.000245425,0.000245425,0.000245425,0.000245425,0.000748969,0.001077329,0,0.00128162,0,0.009724775,0.003665261,0.003665261,0.000329774,0,0.001099653,0.001311129,0.001311129
0.00293925,0.00178371,0.00178371,0.00178371,0,0,0.000522847,0.00241004,0.01366795,0.01366795,0.01366795,0,0,0.00074545,0.005941467,0.005941467,0.002739095,3.37E-05,0,0,0.000288728,0,0,5.46E-05,0.00012323,0.0193016,0.0193016,0.0193016,0.0326453,0.000310977,0.00191971,0,0.000250068,0.000250068,0.003947407,0.001134589,0,0.000451594,0,0,0,0,0.001378742,0.001545313,0.004372985,0.004372985,0.004372985,0.021704405,0.002199285,0.018619,0,0.01720401,0.01720401,0.01720401,0.000486744,0.000238668,0,0,0,0.037423839,1.43750622,1.702775,5.386651667,0.0003875,0,0.000322156,0.001407732,0,0,0,0,0,0,0.000850723,0.000850723,0.000850723,0.000592666,0,0,0,0.001456038,0,0.020673734,0.005891103,0,0.000529975,0.000885405,0.000492091,0,0,0,0.000523245,0.00114114,0,0.000425069,0.000425069,0.000590513,0.000590513,0.000590513,0,0.000220358,0.040604408,0.039342272,0.001669833,0,0,0.092700475,0.092700475,0,0.001373389,0.042603705,0,0,1.2026565,0.00076835,0.000132184,0.000132184,0.001983832,0.001983832,0.001983832,0,0.00026235,0,0.000486148,0,0,0.000183259,0.000758112,0.000758112,0,0.000129375,0.051677283,0.000982856,0.000982856,0.221186,0,0.001788061,0.001788061,0.001788061,0.001788061,0.000109395,0.001778545,0.004318335,0.000507238,0.000507238,0.000507238,0.000507238,0.000508201,0.00053335,0,0.00129769,0.004204671,0.102212195,0.00329127,0.00329127,0.000646444,0.000267944,0,0.000542425,0.000542425
0.001892028,0.002636729,0.002636729,0.002636729,0,0.002140705,0.00163357,0.003837211,0.000268861,0.000268861,0.000268861,0,0,0.000337875,0.000841584,0.000841584,0.001262905,0.000639816,0.0025843,0,0.001207115,0,0,0.001194237,0.00051724,0.0329476,0.0329476,0.0329476,0.077762325,0.001057598,0.00079406,0.00114102,0.000140799,0.000140799,0.00229662,0.00140656,3.12E-05,0.000439727,0,0,0,0.0024924,0.00011601,0.000493572,0.013450635,0.013450635,0.013450635,0.01356262,4.24E-05,0.001190755,0.000346833,0.006122757,0.006122757,0.006122757,0.000071952,0.000226995,0,0,0,0.006308038,0.0260722,0.50168115,3.861356367,0.006787496,0.00801712,0.000533711,0.001191245,0.000129251,0.000129251,0.002793985,0.001640055,0,0,0.002311,0.002311,0.002311,0.000419811,0.001367915,0,0,0.00089984,0,0.092364965,0.001332534,0.000655625,0,0.001011901,0,0,0,0.000299755,0,0,0,0.002615637,0.002615637,0.000403383,0.000403383,0.000403383,0.0019651,0.0032217,0.001157943,0.070956787,0.000675484,0.0056577,0.0075891,0.072823728,0.072823728,0.00353702,0,0.004038236,0,0,0.627218,0,0.004641565,0.004641565,0.000121613,0.000121613,0.000121613,0.00634349,0,0.00027399,0.003178319,0,0,0,0.001073873,0.001073873,0,0.000860299,0.028984244,0.000720725,0.000720725,0.287492,0,0.00379374,0.00379374,0.00379374,0.00379374,0.002133889,0.0011233,0,0.003659321,0.003659321,0.003659321,0.003659321,0.001326019,0.00146401,0,0.002089235,3.632365,0.247246062,0.002091675,0.002091675,0.001254767,0,0.002007235,0.001711915,0.001711915
0.001820875,0.00639374,0.00639374,0.00639374,0,0,0.001841624,0,0.00322053,0.00322053,0.00322053,0.001813435,0,0.001529445,0.02355865,0.02355865,0.000116603,0.000310302,0.000170503,0.001402565,0,0,0,0.000656001,0.004155715,0.00513882,0.00513882,0.00513882,0.01742255,0.000345614,0,0,0.013578208,0.013578208,0,0.00351576,0,0,0,0,0,0,0.00043419,0.000153296,0.001265175,0.001265175,0.001265175,0.00733552,0.00070944,0,0.000097506,0.007326208,0.007326208,0.007326208,0.00092574,0.000108512,0,0,0.004112795,0.057738892,0.171510455,0.611504167,3.993904333,0.001644165,7.76E-05,0.000459902,0.000217056,0.000333508,0.000333508,0,0.000430284,0,0.000501265,0.001327279,0.001327279,0.001327279,0.003659495,0.000131289,0.000746996,0,0.001199861,0.002142108,0.04281125,0.004523305,0.000826915,0,0.00122219,0.0018942,0,0,0.000299771,0,0,0.00024123,0.00060477,0.00060477,0.000255041,0.000255041,0.000255041,0.00658485,0.00271489,0.003296295,0.004250324,0.00441005,0.0063747,0.001345562,0.055931325,0.055931325,0,0.000104948,0.005616511,0.001175835,0.001175835,0.6659975,0.00268028,0.000254353,0.000254353,0.000748345,0.000748345,0.000748345,0,0,0,0.000881824,0.000142444,0,0,0.000665623,0.000665623,0,0.000509201,0.000423124,0.000293429,0.000293429,0.481782,0.000180613,0.004681284,0.004681284,0.004681284,0.004681284,0.001459253,0.003392224,0,0.005653478,0.005653478,0.005653478,0.005653478,0.008526285,0.000498202,0,0.00585315,0.0068097,0.0520975,0.001765956,0.001765956,0.0018527,0.00186544,0.001229695,0.00021159,0.00021159
